longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-0.9868073878628013,0.9576719576719586,0.631578947368421,-0.7334215556535804,-0.8837545126353791,-0.8997867803837953,-0.8707692307692307,2.197582402458885,1.8804478897502153
-0.9841688654353593,0.9523809523809524,-0.42105263157894735,2.9242758417879724,1.9379061371841155,1.316631130063966,2.243076923076923,2.1866642200151385,1.2320413436692506
-0.9894459102902395,0.9497354497354503,1.2105263157894737,-0.388178209086899,-0.7075812274368231,-0.7142857142857143,-0.7138461538461538,1.707732183407115,1.1879414298018949
-0.9920844327176815,0.9497354497354503,1.2105263157894737,-0.5016909278047346,-0.5776173285198556,-0.6481876332622601,-0.5846153846153846,0.9671766405945362,1.113522825150732
-0.9920844327176815,0.9497354497354503,1.2105263157894737,-0.2940744008234083,-0.44765342960288806,-0.6407249466950959,-0.46153846153846156,0.14285386609170372,1.119724375538329
-0.9920844327176815,0.9497354497354503,1.2105263157894737,-0.7104837523893545,-0.6411552346570397,-0.802771855010661,-0.6646153846153846,0.23029107507397328,0.6201550387596899
-0.9920844327176815,0.9470899470899482,1.2105263157894737,0.2399647110719012,0.155956678700361,-0.0767590618336887,0.3230769230769231,0.05702227217469105,0.8234280792420328
-0.9920844327176815,0.9470899470899482,1.2105263157894737,0.5746213792089399,0.7277978339350181,-0.009594882729211088,0.7323076923076923,-0.19028832259100378,0.42515073212747634
-0.9947229551451235,0.9470899470899482,0.6842105263157895,0.2517276871048375,0.6642599277978339,0.042643923240938165,0.5723076923076923,-0.6672018716884187,0.32385874246339363
-0.9920844327176815,0.9470899470899482,1.2105263157894737,0.8363475959417732,0.7855595667870036,0.41044776119402987,0.9384615384615385,0.07174805605890318,0.5608957795004307
-0.9947229551451235,0.9497354497354503,1.2105263157894737,0.044111160123511246,-0.002888086642599278,-0.27292110874200426,-0.021538461538461538,-0.15216643347019274,0.7014642549526271
-0.9947229551451235,0.9497354497354503,1.2105263157894737,0.8092927510660197,0.9155234657039711,0.3603411513859275,1.0,-0.12124687478496206,0.42790697674418604
-0.9947229551451235,0.9497354497354503,1.2105263157894737,0.21408616379944126,0.11263537906137185,-0.07249466950959488,0.18153846153846154,-0.21093194485859096,0.23290267011197244
-0.9947229551451235,0.9470899470899482,1.2105263157894737,-0.8416409351565947,-0.7046931407942238,-0.8752665245202559,-0.7230769230769231,-0.39507305548546906,0.07993109388458226
-0.9947229551451235,0.9497354497354503,1.2105263157894737,0.3034847816497574,0.551624548736462,0.04904051172707889,0.6492307692307693,-0.7422987820262861,-0.14125753660637383
-0.9947229551451235,0.9497354497354503,1.105263157894737,-0.5922658432583444,-0.4389891696750903,-0.5,-0.4461538461538462,-0.6467417482854323,-0.273557278208441
-0.9973614775725618,0.9497354497354503,1.2105263157894737,-0.09469195706513749,-0.25415162454873647,-0.3976545842217484,-0.24,-0.34855609330917253,-0.18742463393626185
-0.9973614775725618,0.9497354497354503,1.2105263157894737,-0.5287457726804882,-0.41010830324909747,-0.5522388059701493,-0.3261538461538461,-0.6489437346606416,-0.16675279931093884
-0.9947229551451235,0.9470899470899482,1.105263157894737,0.06587266578444347,0.05776173285198556,-0.18763326226012794,0.03076923076923077,-0.7081679932105418,-0.14470284237726097
-0.9973614775725618,0.9470899470899482,1.2105263157894737,-0.3670048522276136,-0.3956678700361011,-0.5074626865671642,-0.4123076923076923,-0.4273229809390553,-0.11576227390180878
-0.9973614775725618,0.9497354497354503,0.5789473684210527,-0.8092927510660197,-0.7249097472924187,-0.8070362473347548,-0.7476923076923077,-0.9986925705897193,-0.22187769164513352
-0.9973614775725618,0.9497354497354503,0.6842105263157895,-0.2870166152036465,-0.1963898916967509,-0.2526652452025586,-0.13230769230769232,-0.8355162052434799,-0.13712316968130922
-0.9973614775725618,0.9470899470899482,1.2105263157894737,0.18173797970886635,0.3061371841155235,-0.16098081023454158,0.2123076923076923,-0.8302406128862075,-0.4534022394487511
-0.9973614775725618,0.9470899470899482,1.2105263157894737,-0.2581973239229525,-0.28303249097472927,-0.3336886993603412,-0.25846153846153846,-0.6212354061059245,-0.5512489233419466
-0.9973614775725618,0.9470899470899482,1.2105263157894737,0.05705043375974121,0.005776173285198556,-0.17057569296375266,0.04,-0.42883684657201165,-0.3245478036175711
-1.0000000000000038,0.9497354497354503,0.631578947368421,-0.9363328922217321,-0.9010830324909748,-0.9051172707889126,-0.8923076923076924,-0.518843039658692,-0.4975021533161068
-1.0000000000000038,0.9497354497354503,1.0526315789473684,-0.5863843552418762,-0.551624548736462,-0.5959488272921108,-0.5230769230769231,-0.49319907333073354,-0.5919035314384151
-1.0000000000000038,0.9497354497354503,1.2105263157894737,-0.134686075577121,-0.04043321299638989,-0.06823027718550106,-0.036923076923076927,-0.7921645984815467,-0.5112833763996555
-1.0000000000000038,0.9470899470899482,1.105263157894737,-0.02646669607410675,0.16462093862815885,-0.03731343283582089,0.19692307692307692,-0.8681331284262677,-0.4878552971576227
-1.0000000000000038,0.9470899470899482,1.2105263157894737,-0.8222320247022497,-0.7942238267148014,-0.8219616204690832,-0.7815384615384615,-0.8474436314425303,-0.32868217054263565
-1.0000000000000038,0.9470899470899482,1.0526315789473684,-0.12409939714747831,0.034657039711191336,-0.3230277185501066,-0.09538461538461539,-0.7373901873982153,-0.39552110249784667
-1.0000000000000038,0.9470899470899482,1.2105263157894737,0.015291868842817233,0.1328519855595668,0.0021321961620469083,0.09846153846153846,-0.7217469091909993,-0.4444444444444444
-0.9973614775725618,0.9470899470899482,1.0,-0.12057050433759742,-0.07509025270758123,-0.14925373134328357,-0.2276923076923077,-0.7972566919742183,-0.47751937984496123
-0.9973614775725618,0.9444444444444442,1.0526315789473684,-0.2776062343772975,-0.19927797833935018,-0.43923240938166314,-0.24615384615384617,-0.990802119411886,-0.5154177433247201
-0.9973614775725618,0.9444444444444442,1.1578947368421053,0.3164240552859874,0.4014440433212996,0.09808102345415778,0.39076923076923076,-0.3690620914283091,-0.48234280792420325
-0.9973614775725618,0.9444444444444442,1.0526315789473684,-0.5363917071018968,-0.44187725631768954,-0.6353944562899787,-0.4461538461538462,-0.9398353097690206,-0.5684754521963824
-0.9973614775725618,0.9444444444444442,1.0,-0.19350095574180268,-0.008664259927797834,-0.1908315565031983,-0.1076923076923077,-1.1182420808771245,-0.5181739879414298
-1.0000000000000038,0.9444444444444442,1.2105263157894737,-0.36229966181443907,-0.1299638989169675,-0.28251599147121537,-0.018461538461538463,-0.9746083446108674,-0.5223083548664944
-0.9947229551451235,0.9444444444444442,1.2105263157894737,-0.38641376268195854,-0.30324909747292417,-0.5085287846481876,-0.3076923076923077,-0.025139344450306092,0.08062015503875969
-0.9947229551451235,0.9444444444444442,1.2105263157894737,0.1793853845022791,0.8086642599277978,0.22494669509594883,0.8830769230769231,-0.43351606761933154,-0.02549526270456503
-0.9947229551451235,0.9444444444444442,1.2105263157894737,-0.2717247463608293,-0.046209386281588445,-0.2345415778251599,-0.043076923076923075,-0.659219671078285,-0.16744186046511628
-0.9947229551451235,0.9444444444444442,1.1578947368421053,-0.7004852227613586,-0.35812274368231045,-0.6918976545842217,-0.49230769230769234,-1.0319976145147602,-0.20465116279069767
-0.9947229551451235,0.9470899470899482,1.0526315789473684,-0.8316424055285987,-0.6729241877256318,-0.7505330490405118,-0.676923076923077,-1.1513636259375644,-0.4196382428940568
-0.9947229551451235,0.9470899470899482,1.2105263157894737,-0.6922511395383032,-0.6729241877256318,-0.7452025586353944,-0.6492307692307693,0.19703190586508265,0.06270456503014643
-0.9947229551451235,0.9444444444444442,1.2105263157894737,-0.4022937803264226,-0.35812274368231045,-0.5394456289978679,-0.36,-0.2396036424524621,0.03238587424633936
-0.9947229551451235,0.9444444444444442,1.2105263157894737,-0.27701808557565066,-0.04332129963898917,-0.47761194029850745,-0.08307692307692308,-0.3936050645686628,0.017915590008613265
-0.9947229551451235,0.9444444444444442,1.105263157894737,-0.5893250992501102,-0.3263537906137184,-0.5863539445628998,-0.3230769230769231,-0.6921577172741243,-0.2563307493540052
-0.9973614775725618,0.9417989417989421,0.7368421052631579,-0.6587266578444346,-0.3552346570397112,-0.6481876332622601,-0.48,-0.8257448907034887,-0.2907838070628768
-0.9947229551451235,0.9417989417989421,0.5789473684210527,-0.8839876488751655,-0.6931407942238267,-0.7921108742004265,-0.7661538461538462,-1.1854944147533084,0.053746770025839795
-0.9973614775725618,0.9417989417989421,0.5789473684210527,-0.6946037347448905,-0.17328519855595667,-0.4968017057569296,-0.1753846153846154,-0.8073032548111108,-0.4630490956072351
-0.9973614775725618,0.9417989417989421,-0.42105263157894735,-0.7240111748272313,0.05198555956678701,-0.4594882729211087,0.08923076923076922,-1.1987063330045642,-0.053746770025839795
-0.9973614775725618,0.9417989417989421,0.7368421052631579,-0.1523305396265255,0.06064981949458484,-0.11194029850746269,-0.006153846153846154,-0.9313943619973849,-0.5919035314384151
-0.9973614775725618,0.9417989417989421,0.631578947368421,0.6434347890016174,1.2072202166064983,0.8454157782515992,0.9569230769230769,-1.1120031194806979,-0.5664082687338501
-0.9973614775725618,0.9417989417989421,1.2105263157894737,-0.29230995441846785,0.06064981949458484,-0.0042643923240938165,-0.027692307692307693,-1.049292382503383,-0.5202411714039621
-1.0000000000000038,0.9417989417989421,1.2105263157894737,-0.5628584031760036,-0.5776173285198556,-0.4957356076759062,-0.5415384615384615,-0.8830882858912309,-0.6353143841515935
-1.0000000000000038,0.9417989417989421,1.2105263157894737,-0.6951918835465373,-0.5545126353790614,-0.6289978678038379,-0.5815384615384616,-0.9741495974493657,-0.6656330749354005
-1.0000000000000038,0.9417989417989421,1.2105263157894737,-0.52286428466402,-0.42454873646209385,-0.579957356076759,-0.46153846153846156,-0.9308438654035827,-0.6353143841515935
-1.0000000000000038,0.9417989417989421,1.2105263157894737,-0.375238935450669,-0.2888086642599278,-0.4669509594882729,-0.5076923076923077,-1.246691286097667,-0.650473729543497
-1.0000000000000038,0.9417989417989421,1.2105263157894737,-0.4352301132186443,-0.27148014440433216,-0.09808102345415778,-0.3230769230769231,-1.0632382962130418,-0.6849267872523687
-1.0026385224274457,0.9417989417989421,-1.4210526315789473,-1.158064990442582,-1.132129963898917,-1.1428571428571428,-1.083076923076923,-0.4460398651283344,-0.8248062015503876
-1.0026385224274457,0.9444444444444442,1.2105263157894737,-0.5916776944566975,-0.6469314079422382,-0.652452025586354,-0.683076923076923,-0.06509622221712488,-0.7166236003445305
-1.0026385224274457,0.9417989417989421,1.0526315789473684,-1.1715924128804587,-1.1725631768953069,-1.1513859275053304,-1.1876923076923076,1.1851732917402573,-0.7214470284237726
-1.0026385224274457,0.93915343915344,1.105263157894737,-0.8039994118511984,-0.7075812274368231,-0.8411513859275054,-0.8830769230769231,-1.2082023992476545,-0.6449612403100775
-1.005277044854884,0.93915343915344,1.2105263157894737,-0.5310983678870754,-0.5718411552346571,-0.6876332622601279,-0.7692307692307693,-1.0752115971282428,-0.7138673557278209
-1.005277044854884,0.93915343915344,1.0,-0.7640052933392149,-0.7306859205776173,-0.8251599147121536,-0.8492307692307692,-0.43168107897332375,-0.7317829457364341
-1.005277044854884,0.93915343915344,1.2105263157894737,-0.6569622114394942,-0.6527075812274368,-0.5991471215351812,-0.683076923076923,-1.0863591531527397,-0.6980189491817399
-1.005277044854884,0.93915343915344,1.0,-0.39523599470666076,-0.2339350180505415,-0.40298507462686567,-0.23692307692307693,-1.2520127531710896,-0.6566752799310939
-1.0026385224274457,0.936507936507936,1.2105263157894737,-0.6469636818114983,-0.551624548736462,-0.7185501066098081,-0.8061538461538461,-0.4245246232538935,-0.6780361757105943
-1.005277044854884,0.93915343915344,1.2105263157894737,-0.9145713865607998,-0.9415162454873646,-0.9509594882729211,-1.0061538461538462,-0.7721632222400623,-0.6525409130060292
-1.0026385224274457,0.93915343915344,0.8947368421052632,0.3964122923099544,0.6036101083032491,0.7004264392324094,0.6215384615384615,-1.1719154987728513,-0.3479758828596038
-1.0026385224274457,0.93915343915344,-0.15789473684210525,-0.7992942214380239,-0.8173285198555956,-0.8251599147121536,-0.8676923076923077,-0.8087253710117667,-0.6697674418604651
-1.0026385224274457,0.93915343915344,0.8947368421052632,-0.7010733715630054,-0.39855595667870036,-0.6226012793176973,-0.40615384615384614,-1.2873362846067387,-0.5822566752799311
-1.0026385224274457,0.93915343915344,1.0526315789473684,-0.7545949125128657,-0.6671480144404333,-0.6460554371002132,-0.7907692307692308,-0.8187719338486592,-0.7214470284237726
-1.0026385224274457,0.93915343915344,0.8947368421052632,-1.2439347154830172,-1.2447653429602887,-1.2238805970149254,-1.236923076923077,-1.392251760442232,-0.7731266149870801
-1.0026385224274457,0.93915343915344,-0.47368421052631576,-0.7598882517276871,-0.7913357400722022,-0.9339019189765458,-0.8492307692307692,-0.4825102644677384,-0.2907838070628768
-1.0000000000000038,0.93915343915344,-0.631578947368421,-0.5234524334656668,0.0779783393501805,-0.43070362473347545,0.09230769230769231,-1.1976512145331097,-0.015159345391903532
-1.0000000000000038,0.93915343915344,0.3684210526315789,0.4628731068960447,0.3667870036101083,0.07462686567164178,0.3076923076923077,-0.49930041057870933,-0.5347114556416882
-1.0000000000000038,0.93915343915344,-0.5263157894736842,-0.5410968975150713,-0.5545126353790614,-0.4744136460554371,-0.6215384615384615,-1.1118654953322475,-0.49198966408268735
-1.0026385224274457,0.93915343915344,-0.3157894736842105,-0.22467284222908396,-0.17617328519855596,-0.11940298507462686,-0.25846153846153846,-1.2533889946555954,-0.4630490956072351
-1.0000000000000038,0.936507936507936,0.47368421052631576,-0.8486987207763564,-0.748014440433213,-0.8763326226012793,-0.7815384615384615,-0.6988554258320525,-0.3335055986218777
-1.0000000000000038,0.93915343915344,-0.631578947368421,-0.7075430083811204,-0.4216606498194946,-0.593816631130064,-0.36923076923076925,-0.9334587242241437,-0.11851851851851852
-0.9973614775725618,0.93915343915344,1.2105263157894737,-1.1274812527569475,-1.0945848375451264,-1.0479744136460554,-1.0861538461538462,-1.0863591531527397,-0.4630490956072351
-1.0000000000000038,0.93915343915344,1.2105263157894737,-1.0510219085428614,-0.976173285198556,-1.0298507462686568,-0.9907692307692307,-0.9239167832649035,-0.4630490956072351
-1.0000000000000038,0.93915343915344,1.2105263157894737,-1.0239670636671079,-0.7826714801444044,-0.8742004264392325,-0.7815384615384615,-1.251141133564236,-0.2907838070628768
-1.0000000000000038,0.93915343915344,0.3157894736842105,-0.6934274371415968,-0.7249097472924187,-0.7452025586353944,-0.7384615384615385,-0.7917976007523452,-0.4196382428940568
-1.0000000000000038,0.93915343915344,1.2105263157894737,-0.7963534774297898,-0.8433212996389892,-0.8411513859275054,-0.9046153846153846,-0.5167786774319332,-0.5615848406546081
-0.9973614775725618,0.93915343915344,0.5789473684210527,-0.7334215556535804,0.046209386281588445,-0.6226012793176973,-0.08923076923076922,-1.1733834896896573,-0.4196382428940568
-0.9973614775725618,0.93915343915344,-1.0,-0.7363622996618144,-0.2512635379061372,-0.6609808102345416,-0.24307692307692308,-1.272931623735578,-0.11851851851851852
-0.9973614775725618,0.936507936507936,-1.0,-1.1892368769298634,-1.1350180505415162,-1.1098081023454158,-1.1384615384615384,-1.1755854760648667,-0.2907838070628768
-0.9973614775725618,0.936507936507936,1.2105263157894737,-1.1045434494927218,-1.0310469314079422,-0.8208955223880597,-0.9969230769230769,-1.051173245865541,2.2070697674418605
-0.9973614775725618,0.936507936507936,-0.6842105263157895,-0.6663725922658432,-0.12418772563176896,-0.39019189765458423,-0.14461538461538462,-0.6610546597242929,-0.11851851851851852
-1.0000000000000038,0.936507936507936,1.2105263157894737,-1.1245405087487135,-1.0050541516245488,-0.279317697228145,-0.9876923076923076,-1.223937426887171,-0.2907838070628768
-1.0000000000000038,0.936507936507936,1.2105263157894737,-1.1945302161446847,-1.1667870036101082,-1.0394456289978677,-1.1538461538461537,-1.2775190953505973,-0.11851851851851852
-0.9973614775725618,0.9338624338624338,-0.10526315789473684,-0.6304955153653874,-0.25415162454873647,-0.47761194029850745,-0.3292307692307692,-0.412597197054843,0.053746770025839795
-0.9973614775725618,0.936507936507936,0.5263157894736842,-0.24231730627848846,0.5429602888086643,0.17164179104477612,0.17846153846153845,-0.7739523361699199,-0.0034453057708871662
-0.9947229551451235,0.936507936507936,0.3684210526315789,1.8832524628731069,5.897472924187726,2.455223880597015,5.889230769230769,-0.699681170722756,-0.34246339362618433
-0.9947229551451235,0.9417989417989421,0.10526315789473684,1.4521393912659903,2.587725631768953,0.9402985074626866,2.3723076923076922,-0.3212606371998073,0.028251507321274762
-0.9947229551451235,0.93915343915344,0.0,-1.0539626525510954,-0.9472924187725632,-1.0277185501066097,-0.9784615384615385,-0.7012409110718625,-0.37691645133505597
-0.9947229551451235,0.9417989417989421,-0.3684210526315789,0.9145713865607998,2.411552346570397,0.9147121535181236,2.5876923076923077,-1.0625960501869394,-0.06683893195521103
-0.9947229551451235,0.9417989417989421,0.42105263157894735,0.8857520952801059,1.8772563176895307,0.7164179104477612,1.756923076923077,-0.4240658760923916,0.09233419465977606
-0.9920844327176815,0.93915343915344,0.0,1.4874283193647992,2.8274368231046934,1.2132196162046909,2.5876923076923077,-0.4787485377434225,0.5381567614125754
-0.9920844327176815,0.93915343915344,-0.05263157894736842,2.1637994412586385,3.3732851985559567,1.4893390191897655,3.3476923076923075,-0.14546872491226456,0.645650301464255
-0.9920844327176815,0.93915343915344,0.5263157894736842,-0.7487134244963976,-0.5574007220216607,-0.8283582089552238,-0.556923076923077,-0.18799458678349415,0.3982773471145564
-0.9920844327176815,0.93915343915344,1.2105263157894737,0.016468166446110866,0.768231046931408,-0.2889125799573561,0.6276923076923077,-0.43824116338280145,1.1734711455641689
-0.9947229551451235,0.93915343915344,0.2631578947368421,2.2020291133656813,4.271480144404332,1.6236673773987207,4.246153846153846,-0.31846227951464545,1.074935400516796
-0.9894459102902395,0.9417989417989421,1.2105263157894737,-0.3634759594177327,-0.6064981949458483,-0.5245202558635395,-0.5076923076923077,0.6403192880244055,0.9212747631352283
-0.9894459102902395,0.93915343915344,1.2105263157894737,-0.05940302896632848,0.13574007220216608,-0.48720682302771856,0.14461538461538462,-0.1202376310296579,0.6118863049095608
-0.9920844327176815,0.93915343915344,1.2105263157894737,-0.21702690780767533,0.07220216606498195,-0.511727078891258,0.04,-0.16776383696125877,0.5491817398794143
-0.9894459102902395,0.9417989417989421,1.2105263157894737,0.7963534774297898,0.9126353790613718,0.29637526652452023,0.9507692307692308,0.16753446338050793,0.661498708010336
-0.9920844327176815,0.9417989417989421,-0.05263157894736842,0.7116600499926481,1.2129963898916967,0.3773987206823028,1.2092307692307693,0.1704245704979701,0.3121447028423773
-0.9920844327176815,0.9417989417989421,1.2105263157894737,-0.4134686075577121,-0.4216606498194946,-0.6567164179104478,-0.48,0.7142234557423679,0.5705426356589147
-0.9920844327176815,0.9417989417989421,0.15789473684210525,0.9892662843699456,1.9148014440433212,0.6823027718550106,1.886153846153846,-0.4091565933435785,0.2673557278208441
-0.9920844327176815,0.9417989417989421,-0.15789473684210525,1.077488604616968,2.1978339350180507,0.6215351812366737,2.486153846153846,-0.23464917310824132,0.5188630490956072
-0.9920844327176815,0.9444444444444442,1.2105263157894737,0.14644905161005733,0.35812274368231045,-0.2420042643923241,0.3384615384615385,-0.17725990320434876,0.3059431524547804
-0.9920844327176815,0.9444444444444442,0.3157894736842105,-0.30230848404646377,-0.020216606498194945,-0.523454157782516,0.04,-0.028717572310021224,0.4368647717484927
-0.9920844327176815,0.9444444444444442,1.2105263157894737,-0.4987501837965005,-0.42743682310469316,-0.673773987206823,-0.3630769230769231,-0.17978301259260943,0.35762273901808783
-0.9920844327176815,0.9444444444444442,-0.05263157894736842,1.7026907807675342,3.7978339350180503,1.4840085287846483,3.852307692307692,-0.509851595293254,0.2673557278208441
-0.9920844327176815,0.9444444444444442,1.2105263157894737,1.2133509777973828,1.9350180505415162,0.6609808102345416,1.9323076923076923,-0.2041883615845125,0.3748492678725237
-0.9868073878628013,0.9470899470899482,1.105263157894737,0.22820173503896485,-0.10397111913357401,-0.208955223880597,-0.11076923076923077,1.0664954010597063,1.0191214470284238
-0.9868073878628013,0.9470899470899482,0.9473684210526315,0.6163799441258638,0.054873646209386284,-0.07249466950959488,0.23384615384615384,0.803725026951396,1.1569336778639103
-0.9894459102902395,0.9444444444444442,0.631578947368421,0.2640788119394207,-0.08375451263537906,-0.39658848614072495,-0.10153846153846154,1.110718627428493,1.2844099913867355
-0.9894459102902395,0.9497354497354503,0.42105263157894735,-1.0545508013527423,-1.100361010830325,-1.138592750533049,-1.113846153846154,0.6557790673670206,1.0701119724375538
-0.9868073878628013,0.9497354497354503,1.2105263157894737,0.3958241435083076,-0.06931407942238267,-0.11194029850746269,-0.018461538461538463,1.2884372777943438,1.336089577950043
-0.9894459102902395,0.9470899470899482,1.2105263157894737,0.8245846199088369,0.4014440433212996,0.011727078891257996,0.4492307692307692,0.7534922127669336,1.445650301464255
-0.9894459102902395,0.9497354497354503,1.2105263157894737,0.2852521687987061,-0.20216606498194944,-0.28251599147121537,-0.12923076923076923,1.6976397458540726,1.4566752799310938
-0.9841688654353593,0.9497354497354503,-0.05263157894736842,1.8585502132039406,1.7703971119133575,0.9221748400852878,1.6830769230769231,0.8818037938390256,1.0859603789836347
-0.9841688654353593,0.9470899470899482,1.105263157894737,0.47522423173062783,0.10974729241877257,-0.1439232409381663,0.2153846153846154,1.8190242447874854,0.7958656330749354
-0.9815303430079173,0.9470899470899482,0.7894736842105263,0.7628289957359212,0.467870036101083,0.2046908315565032,0.5784615384615385,1.1398031974677159,0.7758828596037899
-0.9815303430079173,0.9444444444444442,0.5789473684210527,1.684458167916483,0.6902527075812275,0.47974413646055436,0.7538461538461538,1.8439800903731909,1.5972437553832903
-0.9788918205804791,0.9470899470899482,0.05263157894736842,0.049404499338332596,-0.25703971119133573,-0.34328358208955223,-0.20307692307692307,1.1614560634906073,0.908182601205857
-0.9815303430079173,0.9470899470899482,0.2631578947368421,0.53580355830025,0.1588447653429603,-0.02771855010660981,0.2676923076923077,1.6147900084868227,1.0074074074074073
-0.9762532981530371,0.9470899470899482,-0.5789473684210527,-0.2999558888398765,-0.6498194945848376,-0.6748400852878464,-0.6615384615384615,3.7006674771199854,1.4670111972437554
-0.9788918205804791,0.9470899470899482,0.3157894736842105,0.43405381561535067,0.07220216606498195,-0.10021321961620469,0.10461538461538461,1.8136110282817626,0.9619293712316969
-0.9815303430079173,0.9444444444444442,0.2631578947368421,1.7279811792383473,1.0194945848375452,0.4914712153518124,1.0984615384615384,1.5426749546987177,1.0583979328165374
-0.9762532981530371,0.9444444444444442,-0.05263157894736842,-0.4711071901191001,-0.7249097472924187,-0.7494669509594882,-0.6738461538461539,2.1423951189302017,1.0714900947459087
-0.9788918205804791,0.9444444444444442,-0.15789473684210525,-0.3164240552859874,-0.612274368231047,-0.6652452025586354,-0.6092307692307692,2.2323554373007317,1.181739879414298
-0.9762532981530371,0.9444444444444442,0.0,-0.19761799735333038,-0.4736462093862816,-0.5383795309168443,-0.4307692307692308,1.5225818290249329,1.3037037037037038
-0.9762532981530371,0.9417989417989421,0.15789473684210525,-0.17173945008087046,-0.49386281588447656,-0.5660980810234542,-0.4492307692307692,2.193820675734569,1.2830318690783806
-0.9788918205804791,0.9417989417989421,0.42105263157894735,-0.5281576238788414,-0.7335740072202166,-0.7953091684434968,-0.7169230769230769,1.5976787393628002,1.2885443583118001
-0.9788918205804791,0.9417989417989421,0.5263157894736842,0.9663284811057198,0.28592057761732853,0.10554371002132196,0.28,1.282381815262518,1.2616709732988802
-0.9736147757255988,0.93915343915344,0.05263157894736842,-1.0792530510219085,-1.1465703971119134,-1.1087420042643923,-1.0984615384615384,1.2971534738628805,2.0919896640826874
-0.9815303430079173,0.9417989417989421,1.2105263157894737,0.14586090280841052,-0.2945848375451264,-0.3763326226012793,-0.18153846153846154,1.6148358832029728,1.0453057708871663
-0.9788918205804791,0.93915343915344,0.8421052631578947,0.4922805469783855,0.002888086642599278,-0.10554371002132196,0.052307692307692305,1.4910658990297498,0.990869939707149
-0.9815303430079173,0.936507936507936,1.105263157894737,0.41523305396265253,0.49097472924187724,0.10021321961620469,0.44,-0.294469802968094,0.2549526270456503
-0.9815303430079173,0.936507936507936,0.47368421052631576,0.07469489780914572,0.2888086642599278,-0.22921108742004265,0.24,-0.20808771245727906,0.36795865633074937
-0.9815303430079173,0.93915343915344,1.2105263157894737,-0.43405381561535067,-0.644043321299639,-0.6993603411513859,-0.5692307692307692,0.7823474092254054,0.8041343669250646
-0.9841688654353593,0.93915343915344,1.2105263157894737,-0.0917512130569034,-0.2888086642599278,-0.4275053304904051,-0.31076923076923074,1.3702318966901395,0.6477174849267873
-0.9841688654353593,0.936507936507936,1.2105263157894737,0.03293633289222173,0.08664259927797834,-0.039445628997867806,0.15692307692307692,-0.12459572906392634,0.330749354005168
-0.9841688654353593,0.936507936507936,1.2105263157894737,0.09351565946184384,0.08375451263537906,-0.09914712153518124,0.09846153846153846,-0.23166731655847875,0.13712316968130922
-0.9841688654353593,0.936507936507936,1.2105263157894737,0.3493603881782091,0.3061371841155235,0.02025586353944563,0.3261538461538461,0.4624171387939537,0.41412575366063736
-0.9841688654353593,0.93915343915344,1.2105263157894737,-0.060579326569622116,-0.2772563176895307,-0.43710021321961623,-0.2123076923076923,0.24643897515884136,0.6229112833763997
-0.9841688654353593,0.93915343915344,1.2105263157894737,0.4805175709454492,0.29169675090252706,-0.14072494669509594,0.3446153846153846,0.8331307200036702,0.8434108527131783
-0.9868073878628013,0.936507936507936,1.2105263157894737,-0.05528598735480077,0.1472924187725632,-0.40405117270788915,0.15384615384615385,-0.17180081198247577,0.618776916451335
-0.9868073878628013,0.93915343915344,1.2105263157894737,-0.40817526834289075,-0.5949458483754513,-0.5906183368869936,-0.6030769230769231,0.5670114916163959,0.9302325581395349
-0.9841688654353593,0.93915343915344,1.2105263157894737,0.4705190413174533,-0.09530685920577617,-0.15458422174840086,-0.08923076923076922,2.1201458815973577,1.4497846683893196
